idx,imu_Timestamp[sec],mag_Timestamp[sec],baro_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],press[hPa],rel_alt[m],moving, temp_left[C],temp_right[C],temp_imu[C],temp_barom[C],
75021,188.841566000,188.838946000,152.011841000,-0.062483065,-0.406813264,10.027988434,-0.135305732,0.046747684,0.042910758,0.125000000,-1.000000000,-3.000000000,-92.341239929,151.042633057,-0.381519258,1032.478271484,5.244023800,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75023,188.846601000,188.838946000,152.011841000,-0.064866096,-0.408467054,10.021431923,-0.087511055,-0.075993113,-0.018079577,0.125000000,-1.000000000,-3.000000000,-92.341743469,151.042465210,-0.381230652,1032.478271484,5.243865490,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75024,188.849119000,188.838946000,152.011841000,-0.064848468,-0.403680444,10.019048691,-0.087981053,-0.106681898,0.043828979,0.125000000,-1.000000000,-3.000000000,-92.337951660,151.042633057,-0.381518424,1032.478271484,5.243786335,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75026,188.854154000,188.859086000,152.011841000,-0.062458463,-0.399721950,10.015769958,0.025027415,-0.045146376,-0.047445163,0.125000000,-1.000000000,-3.000000000,-92.337440491,151.042556763,-0.381031722,1032.478271484,5.243627071,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75028,188.859189000,188.859086000,152.011841000,-0.055348296,-0.404511213,10.022915840,-0.094343588,0.045908745,0.013266215,0.125000000,-1.000000000,-3.000000000,-92.337501526,151.042236328,-0.379868001,1032.478271484,5.243467808,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75030,188.864224000,188.859086000,152.011841000,-0.060095396,-0.411597133,10.027988434,0.070918173,0.169772938,0.169337198,0.125000000,-1.000000000,-3.000000000,-92.336952209,151.043121338,-0.379797995,1032.478271484,5.243308544,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75032,188.869259000,188.859086000,152.011841000,-0.072016135,-0.416382253,10.025605202,-0.105071574,-0.014149644,0.012108591,0.125000000,-1.000000000,-3.000000000,-92.338180542,151.043167114,-0.381125659,1032.478271484,5.243150234,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75034,188.874294000,188.879226000,152.011841000,-0.079146244,-0.413160622,10.024119377,-0.010032694,0.047864471,0.013038364,0.125000000,-1.000000000,-3.000000000,-92.339294434,151.043212891,-0.382254362,1032.478271484,5.242991447,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75036,188.879329000,188.879226000,152.011841000,-0.074388519,-0.410769463,10.026501656,0.108293079,0.140113384,0.014579305,0.062500000,-1.000000000,-3.000000000,-92.339393616,151.043075562,-0.382722259,1032.478271484,5.242832184,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75038,188.884364000,188.879226000,152.011841000,-0.072036088,-0.408381015,10.031267166,0.078997754,-0.043606758,0.013974207,0.062500000,-1.000000000,-3.000000000,-92.338981628,151.043334961,-0.383092791,1032.478271484,5.242672920,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75040,188.889399000,188.879226000,152.011841000,-0.072053701,-0.401206493,10.033648491,0.048404589,0.078362122,0.075678937,0.062500000,-1.000000000,-3.000000000,-92.338577271,151.043472290,-0.383185863,1032.478271484,5.242514610,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75042,188.894434000,188.899366000,152.011841000,-0.074459001,-0.396424800,10.036030769,0.080299973,0.109661460,-0.171608001,0.062500000,-1.000000000,-3.000000000,-92.337226868,151.042602539,-0.383642614,1032.478271484,5.242356300,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75044,188.899469000,188.899366000,152.011841000,-0.074511856,-0.403607994,10.043175697,-0.069255665,-0.074963354,0.012313377,0.062500000,-1.000000000,-3.000000000,-92.337356567,151.042678833,-0.384251386,1032.478271484,5.242197990,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75046,188.904504000,188.899366000,152.011841000,-0.069751814,-0.414004654,10.042280197,0.100962043,0.016849330,0.138502732,0.062500000,-1.000000000,-3.000000000,-92.336914062,151.043289185,-0.384442627,1032.478271484,5.242040157,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75048,188.909539000,188.899366000,152.011841000,-0.067258425,-0.418775499,10.027988434,-0.194306925,0.015813809,0.010999819,0.062500000,-1.000000000,-3.000000000,-92.337539673,151.043518066,-0.384122461,1032.478271484,5.241882801,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75050,188.914574000,188.919506000,152.011841000,-0.060004972,-0.424373865,10.012798309,0.036912370,0.169423699,-0.047735497,0.062500000,-1.000000000,-3.000000000,-92.337562561,151.043212891,-0.384668887,1032.478271484,5.241725445,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75051,188.917091000,188.919506000,152.011841000,-0.059969731,-0.421977311,10.008034706,0.154996902,-0.013761978,0.046408787,0.062500000,-1.000000000,-3.000000000,-92.340919495,151.043273926,-0.382469505,1032.478271484,5.241646290,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75053,188.922126000,188.919506000,152.011841000,-0.057599675,-0.407625556,10.010416985,-0.081338480,0.077146724,-0.080182217,0.062500000,-1.000000000,-3.000000000,-92.340858459,151.042922974,-0.381912857,1032.478271484,5.241487980,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75055,188.927161000,188.919506000,152.011841000,-0.052910097,-0.398893148,10.019048691,0.059560746,-0.075940870,0.076497637,0.062500000,-1.000000000,-3.000000000,-92.339981079,151.043014526,-0.382221907,1032.478271484,5.241329670,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75057,188.932196000,188.919506000,152.011841000,-0.052945346,-0.394113064,10.023814201,0.090635970,-0.075289071,-0.078023024,0.062500000,-1.000000000,-3.000000000,-92.335075378,151.042892456,-0.379929483,1032.478271484,5.241170883,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75059,188.937231000,188.939646000,152.011841000,-0.064967133,-0.395779520,10.029167175,-0.072104923,0.044904012,0.106584303,0.062500000,-1.000000000,-3.000000000,-92.334106445,151.042877197,-0.378361076,1032.478271484,5.241011620,0.000000000,32.119998932,32.869998932,32.790000916,32.989997864,
75061,188.942266000,188.939646000,152.011841000,-0.069742486,-0.398172885,10.029167175,-0.040104952,0.045670647,-0.140816152,0.062500000,-1.000000000,-3.000000000,-92.333297729,151.042434692,-0.378379852,1032.478271484,5.240852833,0.000000000,32.119998932,32.869998932,32.790000916,32.989997864,
75063,188.947301000,188.939646000,152.011841000,-0.067256093,-0.405248672,10.024709702,0.036605224,-0.136583671,0.045008771,0.062500000,-1.000000000,-3.000000000,-92.333091736,151.042648315,-0.378354251,1032.478271484,5.240694523,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75065,188.952336000,188.939646000,152.011841000,-0.067238465,-0.419599861,10.022327423,0.065471843,0.199826047,0.045693152,0.062500000,-1.000000000,-3.000000000,-92.333457947,151.042694092,-0.378396928,1032.478271484,5.240535259,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75067,188.957371000,188.959786000,152.011841000,-0.064817876,-0.425945103,10.020841599,-0.015277852,-0.136165053,-0.079700626,0.062500000,-1.000000000,-3.062500000,-92.334335327,151.042129517,-0.380154908,1032.478271484,5.240375996,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75069,188.962406000,188.959786000,152.011841000,-0.062518299,-0.423563153,10.032752991,0.101241440,0.078014851,0.076758936,0.062500000,-1.000000000,-3.062500000,-92.341316223,151.042465210,-0.376922429,1032.478271484,5.240216732,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75071,188.967441000,188.959786000,152.011841000,-0.057980310,-0.407760710,10.052987099,-0.011691043,-0.138036713,0.014213731,0.062500000,-1.000000000,-3.062500000,-92.341033936,151.042587280,-0.375970453,1032.478271484,5.240057945,0.000000000,32.119998932,32.869998932,32.790000916,32.989997864,
75073,188.972476000,188.959786000,152.011841000,-0.050817303,-0.391013443,10.052987099,-0.041208345,-0.046310496,-0.017041123,0.062500000,-1.000000000,-3.062500000,-92.335700989,151.042694092,-0.369186252,1032.478271484,5.239900112,0.000000000,32.119998932,32.869998932,32.790000916,32.989997864,
75075,188.977511000,188.979926000,152.011841000,-0.050612852,-0.393292278,10.034238815,-0.052195240,-0.136775628,0.012992514,0.125000000,-0.937500000,-3.000000000,-92.332839966,151.042572021,-0.368242800,1032.478271484,5.239742756,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75077,188.982546000,188.979926000,152.011841000,-0.052965291,-0.412426293,10.029473305,-0.022473564,0.077637479,-0.048347067,0.125000000,-0.937500000,-3.000000000,-92.333084106,151.042312622,-0.368137777,1032.478271484,5.239586353,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75079,188.987581000,188.979926000,152.011841000,-0.060115334,-0.422733665,10.033648491,-0.159031034,0.077582143,0.042397279,0.125000000,-0.937500000,-3.000000000,-92.333572388,151.042678833,-0.368153989,1032.478271484,5.239429951,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75080,188.990099000,188.979926000,152.011841000,-0.064908303,-0.420344740,10.036030769,-0.069664732,0.047466345,0.012437441,0.125000000,-0.937500000,-3.000000000,-92.337760925,151.042678833,-0.367472649,1032.478271484,5.239351749,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75082,188.995134000,189.000066000,152.011841000,-0.062652282,-0.411706954,10.041974068,0.022995859,0.076430671,0.107411139,0.125000000,-0.937500000,-3.000000000,-92.337684631,151.043273926,-0.367527306,1032.478271484,5.239195824,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75084,189.000169000,189.000066000,152.011841000,-0.067392394,-0.404527068,10.037208557,-0.094970472,0.075994872,0.043988898,0.125000000,-1.000000000,-3.000000000,-92.338012695,151.043502808,-0.367990941,1032.478271484,5.239040375,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75086,189.005204000,189.000066000,152.011841000,-0.074386209,-0.404419512,10.023223877,-0.017354123,0.016333116,0.105997674,0.125000000,-1.000000000,-3.000000000,-92.337898254,151.043792725,-0.369917065,1032.478271484,5.238884926,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75088,189.010239000,189.000066000,152.011841000,-0.079179175,-0.409207255,10.025605202,0.160487458,0.017075419,0.108020663,0.125000000,-1.000000000,-3.000000000,-92.337173462,151.044250488,-0.372528821,1032.478271484,5.238729000,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75090,189.015274000,189.020206000,152.011841000,-0.074403822,-0.416382790,10.025605202,0.040896934,0.016234880,0.199342921,0.125000000,-1.000000000,-3.000000000,-92.336700439,151.045227051,-0.373194784,1032.478271484,5.238572598,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75092,189.020309000,189.020206000,152.011841000,-0.064853109,-0.413988292,10.025605202,0.013718862,0.108476162,-0.079649039,0.125000000,-1.000000000,-3.000000000,-92.336975098,151.044723511,-0.373411655,1032.478271484,5.238416195,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75094,189.025344000,189.020206000,152.011841000,-0.062460795,-0.410856545,10.019048691,0.000738941,-0.045622036,0.013449136,0.125000000,-1.000000000,-3.000000000,-92.336982727,151.044967651,-0.373142719,1032.478271484,5.238259792,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75096,189.030379000,189.020206000,152.011841000,-0.062355090,-0.401274562,10.004757881,-0.089577824,-0.076988347,0.167106062,0.125000000,-1.000000000,-3.000000000,-92.337051392,151.045745850,-0.372525394,1032.478271484,5.238103390,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75098,189.035414000,189.040346000,152.011841000,-0.069505140,-0.390052021,10.008932114,0.132766232,-0.074332573,-0.078531370,0.125000000,-1.000000000,-3.000000000,-92.336265564,151.045272827,-0.374056280,1032.478271484,5.237946987,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75100,189.040449000,189.040346000,152.011841000,-0.079214416,-0.390073836,10.030371666,0.042313237,-0.105604514,0.075173408,0.125000000,-1.000000000,-3.000000000,-92.328170776,151.045883179,-0.375254154,1032.478271484,5.237790108,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75102,189.045484000,189.040346000,152.011841000,-0.079304829,-0.401219070,10.045559883,-0.041428193,0.108294412,0.136041120,0.125000000,-1.000000000,-3.000000000,-92.327896118,151.046234131,-0.377000123,1032.478271484,5.237633228,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75104,189.050519000,189.040346000,152.011841000,-0.074529476,-0.417963505,10.045559883,0.048145898,0.078282028,0.075092487,0.125000000,-1.000000000,-3.000000000,-92.328269958,151.046279907,-0.376665443,1032.478271484,5.237476826,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75106,189.055554000,189.060486000,152.011841000,-0.060150575,-0.417953581,10.038412094,0.019286213,-0.013430126,0.012685169,0.125000000,-1.000000000,-3.000000000,-92.329193115,151.046264648,-0.375565767,1032.478271484,5.237321377,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75108,189.060589000,189.060486000,152.011841000,-0.045806918,-0.417947978,10.036030769,0.138617948,0.017942267,-0.078764610,0.125000000,-1.000000000,-3.000000000,-92.330566406,151.046005249,-0.373098314,1032.478271484,5.237166405,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75109,189.063106000,189.060486000,152.011841000,-0.041013949,-0.420336932,10.033648491,0.076998964,0.108796217,0.137421936,0.125000000,-1.000000000,-3.000000000,-92.334068298,151.046325684,-0.371099561,1032.478271484,5.237089157,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75111,189.068141000,189.060486000,152.011841000,-0.043267634,-0.420232594,10.024425507,0.007519185,0.018136233,0.073676080,0.125000000,-1.000000000,-3.000000000,-92.336059570,151.046707153,-0.366834044,1032.478271484,5.236934662,0.000000000,32.119998932,32.869998932,32.869998932,32.989997864,
75113,189.073176000,189.060486000,152.011841000,-0.057540841,-0.415445030,10.017278671,-0.023867777,0.048159771,0.259135157,0.125000000,-1.000000000,-3.000000000,-92.336540222,151.047256470,-0.366539478,1032.478271484,5.236779690,0.000000000,32.119998932,32.869998932,32.869998932,32.989997864,
75115,189.078211000,189.080626000,152.011841000,-0.071915075,-0.409931540,10.017869949,-0.033105392,-0.074260168,-0.050509743,0.125000000,-1.000000000,-3.062500000,-92.336471558,151.047576904,-0.366513878,1032.478271484,5.236624241,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75117,189.083246000,189.080626000,152.011841000,-0.069562651,-0.412327498,10.022633553,0.144833043,0.018423956,-0.079210065,0.125000000,-1.000000000,-3.062500000,-92.336082458,151.047256470,-0.366403729,1032.478271484,5.236468792,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75119,189.088281000,189.080626000,152.011841000,-0.060125981,-0.418039173,10.026195526,0.029394893,0.015698871,0.075272433,0.125000000,-1.000000000,-3.062500000,-92.336036682,151.047607422,-0.366569370,1032.478271484,5.236313343,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75121,189.093316000,189.080626000,152.011841000,-0.064883716,-0.410861462,10.023814201,0.029567996,-0.045436125,0.075147755,0.125000000,-1.000000000,-3.062500000,-92.336189270,151.047927856,-0.366419107,1032.478271484,5.236158371,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75123,189.098351000,189.100766000,152.011841000,-0.071915075,-0.393185914,10.017869949,0.026130596,0.048390824,-0.080679797,0.125000000,-0.937500000,-3.000000000,-92.335899353,151.047653198,-0.366271406,1032.478271484,5.236002922,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75125,189.103386000,189.100766000,152.011841000,-0.071967937,-0.383623600,10.025015831,0.055748325,-0.073760815,-0.049370021,0.125000000,-0.937500000,-3.000000000,-92.327987671,151.047256470,-0.368065208,1032.478271484,5.235847473,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75127,189.108421000,189.100766000,152.011841000,-0.072071329,-0.394031972,10.036030769,0.019541811,0.047900062,-0.049399879,0.125000000,-0.937500000,-3.000000000,-92.327194214,151.047149658,-0.367710024,1032.478271484,5.235692024,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75128,189.110939000,189.100766000,152.011841000,-0.069718897,-0.396428019,10.040794373,0.020402629,-0.074233435,-0.111430213,0.125000000,-0.937500000,-3.000000000,-92.323326111,151.046890259,-0.369590074,1032.478271484,5.235614777,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75130,189.115974000,189.120906000,152.011841000,-0.067227840,-0.409941256,10.029781342,0.084826045,-0.134885266,0.012979547,0.125000000,-0.937500000,-3.000000000,-92.323249817,151.046829224,-0.370502770,1032.478271484,5.235460281,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75132,189.121009000,189.120906000,152.011841000,-0.071897462,-0.409929335,10.015487671,0.025118662,0.017738428,0.012433399,0.062500000,-0.937500000,-3.000000000,-92.324081421,151.046798706,-0.372829378,1032.478271484,5.235305786,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75133,189.123526000,189.120906000,152.011841000,-0.071915075,-0.407539248,10.017869949,0.112566218,0.140087977,0.137472674,0.062500000,-0.937500000,-3.000000000,-92.326828003,151.047088623,-0.369405657,1032.478271484,5.235228062,0.000000000,32.119998932,32.869998932,32.849998474,32.989997864,
75135,189.128561000,189.120906000,152.011841000,-0.074452028,-0.401297003,10.026195526,0.028166739,0.168342873,0.137285948,0.062500000,-0.937500000,-3.000000000,-92.326469421,151.048126221,-0.370082706,1032.478271484,5.235072613,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75136,189.131079000,189.120906000,152.011841000,-0.076892562,-0.401304096,10.033341408,0.060423270,0.046767425,-0.110280864,0.062500000,-0.937500000,-3.000000000,-92.324028015,151.047866821,-0.374875903,1032.478271484,5.234994888,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75138,189.136114000,189.141046000,152.011841000,-0.079282545,-0.400477916,10.036618233,-0.081031017,0.077230394,-0.174055934,0.062500000,-0.937500000,-3.000000000,-92.324317932,151.047393799,-0.375151664,1032.478271484,5.234839916,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75140,189.141149000,189.141046000,152.011841000,-0.076912500,-0.405263960,10.039002419,0.035362132,0.015951160,0.075099893,0.125000000,-1.000000000,-3.000000000,-92.324478149,151.047622681,-0.375430018,1032.478271484,5.234685421,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75142,189.146184000,189.141046000,152.011841000,-0.062503003,-0.401204228,10.033648491,0.047691584,-0.044342976,0.105616294,0.125000000,-1.000000000,-3.000000000,-92.323883057,151.047851562,-0.375009924,1032.478271484,5.234531403,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75144,189.151219000,189.141046000,152.011841000,-0.045754053,-0.398803741,10.028883934,-0.040976118,0.077690467,0.042690389,0.125000000,-1.000000000,-3.000000000,-92.322929382,151.047973633,-0.373503000,1032.478271484,5.234377861,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75146,189.156254000,189.161186000,152.011841000,-0.043197162,-0.398693889,10.014897346,0.008284059,-0.012322942,-0.019576257,0.125000000,-1.000000000,-3.000000000,-92.319068909,151.048141479,-0.371350586,1032.478271484,5.234224319,0.000000000,32.119998932,32.869998932,32.869998932,32.989997864,
75148,189.161289000,189.161186000,152.011841000,-0.052677393,-0.396295220,10.005369186,0.067716420,0.018596310,-0.049768187,0.062500000,-1.000000000,-3.000000000,-92.318824768,151.047851562,-0.361856431,1032.478271484,5.234069824,0.000000000,32.119998932,32.869998932,32.869998932,32.989997864,
75150,189.166324000,189.161186000,152.011841000,-0.069520414,-0.410018444,10.008034706,0.066835538,-0.075140990,-0.110513382,0.062500000,-1.000000000,-3.000000000,-92.321250916,151.047531128,-0.361080348,1032.478271484,5.233915329,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75152,189.171359000,189.161186000,152.011841000,-0.071908087,-0.410019010,10.008034706,0.006170862,-0.014588110,0.012804016,0.062500000,-1.000000000,-3.000000000,-92.324516296,151.047332764,-0.368433177,1032.478271484,5.233760357,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75154,189.176394000,189.181326000,152.011841000,-0.071945660,-0.394843549,10.016077042,-0.077387646,0.015810341,0.104481585,0.062500000,-1.000000000,-3.000000000,-92.317642212,151.047668457,-0.370488256,1032.478271484,5.233604908,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75156,189.181429000,189.181326000,152.011841000,-0.069663718,-0.390071571,10.030371666,0.130523428,0.078017890,0.045006718,0.125000000,-1.000000000,-3.000000000,-92.316444397,151.047897339,-0.369536281,1032.478271484,5.233449459,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75158,189.186464000,189.181326000,152.011841000,-0.069800027,-0.391742200,10.042870522,0.058373466,0.076675169,0.075543508,0.125000000,-1.000000000,-3.000000000,-92.315292358,151.048339844,-0.369116217,1032.478271484,5.233293533,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75160,189.191499000,189.181326000,152.011841000,-0.069800027,-0.401311070,10.042870522,0.030812263,0.046454147,-0.141514599,0.125000000,-1.000000000,-3.000000000,-92.315162659,151.047378540,-0.369466275,1032.478271484,5.233138561,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
75162,189.196534000,189.201466000,152.011841000,-0.062518299,-0.413994253,10.032752991,0.069997489,0.016171701,0.168153673,0.125000000,-1.000000000,-3.000000000,-92.314743042,151.047927856,-0.369640440,1032.478271484,5.232984066,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75165,189.204086000,189.201466000,152.011841000,-0.050615191,-0.413995773,10.037517548,-0.104758777,-0.075477697,-0.143828794,0.125000000,-1.062500000,-3.000000000,-92.316711426,151.047714233,-0.363277137,1032.478271484,5.232753277,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75167,189.209121000,189.201466000,152.011841000,-0.057846345,-0.410048246,10.043766022,0.006055710,-0.045202404,0.012801175,0.125000000,-1.062500000,-3.000000000,-92.316947937,151.047210693,-0.363289952,1032.478271484,5.232599735,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75169,189.214156000,189.201466000,152.011841000,-0.064921275,-0.402862400,10.031855583,0.006278438,-0.136825040,0.012628873,0.125000000,-1.062500000,-3.000000000,-92.316680908,151.047592163,-0.362576187,1032.478271484,5.232446194,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75171,189.219191000,189.221606000,152.011841000,-0.069560319,-0.415546238,10.019355774,0.049124964,0.048119962,-0.111092798,0.125000000,-1.000000000,-3.000000000,-92.318321228,151.047531128,-0.363929451,1032.478271484,5.232293129,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75173,189.224226000,189.221606000,152.011841000,-0.076670475,-0.432286978,10.012208939,0.195795968,-0.073949389,0.076454498,0.125000000,-1.000000000,-3.000000000,-92.321311951,151.047424316,-0.367032975,1032.478271484,5.232139587,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75175,189.229261000,189.221606000,152.011841000,-0.067251436,-0.433216363,10.018153191,0.023989972,0.076871328,-0.110213451,0.125000000,-1.000000000,-3.000000000,-92.329597473,151.046813965,-0.368430614,1032.478271484,5.231986046,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75177,189.234296000,189.221606000,152.011841000,-0.050520092,-0.416464657,10.015769958,0.082860760,-0.137116030,-0.016748611,0.125000000,-1.000000000,-3.000000000,-92.330398560,151.046661377,-0.367231905,1032.478271484,5.231831551,0.000000000,32.119998932,32.869998932,32.799999237,32.989997864,
75179,189.239331000,189.241746000,152.011841000,-0.045628395,-0.399615228,10.008932114,-0.017803315,-0.044605404,0.043266982,0.125000000,-1.000000000,-3.000000000,-92.329284668,151.047119141,-0.367070526,1032.478271484,5.231677055,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75181,189.244366000,189.241746000,152.011841000,-0.057531521,-0.387652636,10.004167557,0.012699350,0.078138009,-0.080096468,0.125000000,-1.000000000,-3.000000000,-92.324256897,151.046737671,-0.361423582,1032.478271484,5.231522560,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75183,189.249401000,189.241746000,152.011841000,-0.062289249,-0.392435998,10.001786232,0.040716466,-0.014008398,0.105956040,0.125000000,-1.000000000,-3.000000000,-92.323806763,151.047195435,-0.361162305,1032.478271484,5.231367588,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75185,189.254436000,189.241746000,152.011841000,-0.062394965,-0.397233516,10.016077042,0.041829359,-0.105469808,0.012871958,0.125000000,-1.000000000,-3.000000000,-92.323928833,151.047424316,-0.360909581,1032.478271484,5.231212139,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75187,189.259471000,189.261886000,152.011841000,-0.067293659,-0.394857615,10.032752991,0.040265672,0.016587595,0.136828348,0.125000000,-1.000000000,-3.000000000,-92.323333740,151.047866821,-0.362296969,1032.478271484,5.231056213,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75189,189.264506000,189.261886000,152.011841000,-0.074491933,-0.397255927,10.037517548,-0.076680936,-0.044710472,-0.019583207,0.125000000,-1.000000000,-3.000000000,-92.316894531,151.048065186,-0.365796685,1032.478271484,5.230900288,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75191,189.269541000,189.261886000,152.011841000,-0.072068997,-0.402035415,10.032752991,0.012112274,-0.074836038,0.012479076,0.125000000,-1.000000000,-3.000000000,-92.317192078,151.047851562,-0.365269035,1032.478271484,5.230744839,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75193,189.274576000,189.261886000,152.011841000,-0.069610849,-0.409202814,10.023223877,0.219683111,-0.012709755,-0.015949920,0.125000000,-1.000000000,-3.000000000,-92.316581726,151.047729492,-0.366042554,1032.478271484,5.230590343,0.000000000,32.119998932,32.869998932,32.829998016,32.989997864,
75194,189.277094000,189.282026000,152.011841000,-0.072049044,-0.412428647,10.027091026,0.124173798,-0.166582182,0.044950996,0.125000000,-1.000000000,-3.000000000,-92.320075989,151.047805786,-0.363788575,1032.478271484,5.230512619,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75196,189.282129000,189.282026000,152.011841000,-0.072137147,-0.426792860,10.039002419,-0.023704279,-0.075262442,-0.018680194,0.062500000,-1.000000000,-3.062500000,-92.322868347,151.047836304,-0.364712358,1032.478271484,5.230357647,0.000000000,32.119998932,32.869998932,32.819999695,32.989997864,
75198,189.287164000,189.282026000,152.011841000,-0.069701277,-0.422740281,10.038412094,0.106743693,0.048476469,0.013501576,0.062500000,-1.000000000,-3.062500000,-92.325248718,151.047698975,-0.362657309,1032.478271484,5.230203152,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75200,189.292199000,189.282026000,152.011841000,-0.074388519,-0.401200563,10.026501656,-0.041020088,0.078436397,-0.050208855,0.062500000,-1.000000000,-3.062500000,-92.323097229,151.047805786,-0.364828467,1032.478271484,5.230048656,0.000000000,32.119998932,32.869998932,32.840000153,32.989997864,
75202,189.297234000,189.302166000,152.011841000,-0.079209760,-0.396511525,10.023814201,-0.237962186,0.014891680,0.010047529,0.062500000,-1.000000000,-3.062500000,-92.321289062,151.048065186,-0.370372146,1032.478271484,5.229894638,0.000000000,32.119998932,32.869998932,32.809997559,32.989997864,
